full_text;Cat
MOHON INFORMASI DAN PENYELESAIAN. TGL 07/03/2023 DATANG PETUGAS TUSBUNG A.N AMIM MEMINTA SEJUMLAH UANG UNTUK PEMBAYARAN REKENING YANG TELAH DIBAYARKAN. STATUS PADA AP2T TGL 28/02/2023 REKENING FEBRUARI 2023 LUNAS. MOHON AGAR PELANGGAN DAPAT DIKONFIRMASI.;6
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI ALMAHDI MENJADI RINAL DINATA. DENGAN NO. KTP PEMILIK 1371111206730004 AN. RINAL DINATA DAN NPWP PEMILIK 24.594.328.7-201.000 PEMOHON MENGAKU SEBAGAI PEMILIK.;1
LEBIH TAGIH. ST AK REK (MARET 2023) = 1897, ST APP TGL 09/03/2023 = 559. REK BELUM DILUNASI. RUMAH DIHUNI, TIDAK BERPAGAR, PETUGAS RUTIN DATANG TETAPI TIDAK TENTU HARI DAN JAM PENGECEKAN. APP DI SAMPING RUMAH. PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;5
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 19.25. PTL TIDAK PADAM.;4
MUTASI_K (G9923030935109:Padam) - TGL 28/02/2023 TUNGGAKAN REK FEBRUARI 2023 BERIKUT BK DAN REK BERJALAN MARET 2023 TELAH DILUNASI MELALUI BANK MANDIRI PTL MINTA SEGERA DISAMBUNG;6
MOHON TINDAKLANJUT PERMOHONAN PASANG BARU AN MUH RIZKI HADI DGN NO REGIS 3213152001683 HINGGA SAAT INI BELUM ADA REALISASI PENYAMBUNGAN. INFO PELANGGAN SUDAH DIHUBUNGI OLEH PETUGAS DAN MENGINFORMASIK UNTUK KE UP 3 MAKASSAR SELATAN. NAMUN PELANGGAN BERKEBERATAN. PELANGGAN MENGIGINKAN AGAR SEGARA DILAKUKAN PEMASANGAN. INFO PELANGGAN TERKAIT NOMOR LAPOR K5422090703126 . K5422092006796, K5422092100300, K5423020300302 DAN K5423020403565 DIINFORMASIKAN PETUGAS KABEL SR TIDAK TERSEDIA;1
MOHON UNTUK DITINDAKLANJUTI PELANGGAN TIDAK DAPAT MELAKUKAN PEMBELIAN TOKEN STATUS PADA P2APST TERTERA KIRIM DIL PREPAID/NEDISYS CARGO. PTL TIDAK PADAM.;4
TGL 28/02/2023 TUNGGAKAN REK BULAN FEBRUARI 2023 BERIKUT BK DAN REK BERJALAN BULAN MARET 2023 TELAH DILUNASI MELALUI BTN. PTL MINTA SEGERA DISAMBUNG.;4
MOHON UNTUK DITINDAKLANJUTI. TGL 03/03/2023 DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN GANGGUAN. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 125.9 PADA APP LAMA (ID METER LAMA). MOHON DAPAT DIKONVERSI KE APP BARU (ID METER BARU).;3
MOHON PERIKSA APP, ANGKA COUNTER APP TIDAK BEROPERASI SEJAK 3 BULAN STAND APP TGL 09/03/2023 = 27172.;3
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43 PTL TIDAK PADAM SISA KWH 95.00;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. SESUAI INFO PELANGGAN DI DEPAN RUMAH YBS BARU ADA PEMASAMAGAN GARDU CANTOL DAN YBS TES MENGGUNAKAN ALAT ELEKTROMAGNET DI AREA KAMAR MENDAPATKAN ANGKA H FIELD 1.30 UT DAN TERTULIS BERBAHAYA. YBS MENGHAWATIRKAN APAKAH BERBAHAYA KARENA POSISINYA DI KAMAR TIDUR.;3
MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SEJAK 3 BULAN TERAKHIR. SESUAI INFORMASI PELANGGAN TIDAK PENAMBAHAN BARANG ELEKTRONIK SISA KWH 12,56. TERKAIT K5423030608425 DAN K5423030808068. INFO PELANGGAN SAAT INI BLM ADA KONFIRMASI ATAU TINDAKLANJUT.;3
MOHON INFORMASI DAN PENJELASAN. PELANGGAN MENGININKAN INFORMASI PERIHAL JARAK AMAN UNUTK KESEHATAN RUMAH DARI GARDU (RADIUS 500 METER DARI GARDU INDUK 150KV SEWON). MOHON DITINDAKLANJUTI.;1
MOHON TINDAK LANJUT DAN KONFIRMASI. PELANGGAN MENGHENDAKI DIKIRIMKAN RINCIAN PEMAKAIAN KWH BULAN JUNI 2022 - MARET 2023 UNTUK KEPERLUAN YAYASAN.;4
MOHON TINDAK LANJUT DAN KONFIRMASI. PELANGGAN MENGHENDAKI DIKIRIMKAN SURAT KETERANGAN PEMADAMAN PADA TANGGAL 06/02/2023 PUKUL 23.00 S.D PUKUL 04.00 TANGGAL 07/02/2023.;0
MUTASI_K (G9923030934203:_) - MOHON TINDAK LANJUT DAN PENYELESAIANNYA. BERDASARKAN INFO PELANGGAN TGL 19/11/2022 TERJADI GANGGUAN DISPLAY APP TERTERA ERROR. PTL PADAM. TSB DAN TELAH DILAKUKAN PERBAIKAN OLEH PETUGAS BP. BARAT D, BP FAISAL DENGAN CARA SAMBUNG LANGSUNG DENGAN NO.BA = - PELANGGAN MENGINGINKAN AGAR SEGERA DILAKUKAN PENANGANAN SESUAI KETENTUAN.;3
TGL 27/02/2023 PROSES PB B1T/1300 MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5250612091496. TGL28/02/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEREMAJAAN PDL NAMUN DI LOKASI BELUM ADA REALISASI;1
TERKAIT K5223022802277, K5223030100908, K5423030302476 DAN K5423030601388. TGL 23/02/2023 PELANGGAN DATANG KE ULP TEGAL KOTA UNTUK MENGAJUKAN PASANG BARU TARIF BISNIS DENGAN DAYA 33000 VA ATAS NAMA ARI MULYONO DENGAN NIK : 3376022605800004. INFO DARI PELANGGAN SUDAH DILAKUKAN SURVEY NAMUN BELUM ADA TINDAKLANJUT KEMBALI. PELANGGAN MENGINGIN KAN INFORMASI BERAPA LAMA PROSESNYA DAN MOHON PELANGGAN DIHUBUNGI.;1
TERKAIT K5423030608425 MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SEJAK 3 BULAN TERAKHIR. SESUAI INFORMASI PELANGGAN TIDAK PENAMBAHAN BARANG ELEKTRONIK SISA KWH 12,56.;3
MOHON KONFIRMASI DAN TINDAK LANJUT, PELANGGAN MERASA KEBERATAN TERKAIT DIKIRIMNYA SURAT PERINGATAN PEMUTUSAN KE LOKASI PELANGGAN DIKARENAKAN PELANGGAN TIDAK PERNAH TELAT MEMBAYAR.;6
TERKAIT NO LAPOR K5423030704257 K5423030502036 DAN K5223030600860 BELUM ADA PENANGANAN. MOHON UNTUK DITINDAKLANJUTI. TGL 05/03/2023 DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN GANGGUAN KEYPAD TIDAK BERDUNGSI. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 2,57 DAN PEMBELIAN TGL.28/02/2023 SEBESAR RP. 20.000,- DENGAN NO TOKEN 6930-8537-5604-1782-6522 YANG BELUM DIINPUT PADA APP LAMA (45028159932). MOHON DAPAT DIKONVERSI KE APP BARU (14460328926).;4
MOHON TINDAK LANJUT DAN PENYELESAIAN PELANGGAN DIBERIKAN TAGIHAN PADA 28/02/2023 DENGAN PETUGAS M. IBNU ALFA RIZKI;4
MOHON TINDAK LANJUT DAN PENYELEAIAN. REK MARET 23 ST AW: 16.032, ST AK: 16.270. ST APP TGL 08/03/23: 16.386. SETEMPAT DIHUNI BERPAGAR DAN KWH MUDAH DIJANGKAU.;5
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM SISA KWH 35.54;4
LEBIH TAGIH. ST AK REK (MAR 2023) = 19393, ST APP (saat ini) TGL 08/02/2023 = 19349. REK (BELUM DILUNASI). (RUMAH DIHUNI, BERPAGAR DAN TERKUNCI, APP SULIT DIJANGKAU DAN TIDAK MENGETAHUI KEDATANGAN PETUGAS). PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;5
LEBIH TAGIH. ST AK REK (MARET 2023) = 31917, ST APP (saat ini) TGL 06/03/23 = 31779. REK (BELUM DILUNASI). (DIHUN, TERKUNCI , TERJANGKAU, KURANG TAU). PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI. TERKAIT K5423030600121;5
PELANGGAN TIDAK DAPAT INPUT TOKEN SETELAH UPDATE VKRN 43 PTL TIDAK PADAM SISA 21.09 KWH;4
MUTASI_K (G9923030934323:perlu dibantu petugas) - MOHON UNTUK DITINDAKLANJUTI. PELANGGAN MENGINGINKAN DIKIRIM INVOICE BULAN OKTOBER 2022 KE ALAMAT EMAIL idaiki15@gmail.com UNTUK KEPERLUAN SYARAT PENDAFTARAN BEASISWA. PELANGGAN MENGINGINKAN PEMBATALAN PELAPORAN CC.52.KHARISMA.SM;4
TGL 27/01/2023 PROSES PB R1T/450 MELALUI PLN MOBILE DENGAN KODE REGISTRASI 3126012056100. TGL 27/01/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PDL AWAL DAN SESUAI INFORMASI PELANGGAN PETUGAS HANYA DATANG MEMBAWA APP TANPA PERLENGKAPAN LAINNYA.;1
TGL 19/02/2023 PROSES PD (R3/6600 VA - R3T/Da6600 ya VA) MELALUI GOPAY DENGAN KODE REGISTRASI/BOOKING 5355917056326. TGL 20/02/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN.;1
MUTASI_K (G9923030832653:gangguan) - MOHON PENGECEKAN, PELANGGAN MERASA TERDAPAT PEMAKAIAN LISTRIK TIDAK WAJAR PADA TAHUN 2021 SELAMA BEBERAPA BULAN. DI LOKASI KOSONG NAMUN TAGIHAN BISA MENCAPAI 500.000 DIKHAWATIRKAN ADA PENCURIAN LISTRIK. PELANGGAN JUGA MENGHENDAKI MIGRASI DARI R1 / 1300 KE R1T / 1300 NOMOR KTP PEMILIK BANGUNAN 351508111048002 A.N ABDOEL SJOEKOER. PEMOHON SELAKU ANAK DG NO KTP 3515085306930002 A.N INDRAHIDAYATI NUR ROHMAH PELANGGAN MENGINGINKAN STROOM RP. 100.000,- MOHON TINDAK LANJUT;4
MOHON UNTUK DITINDAKLANJUTI. PELANGGAN KEBERATAN ATAS DIKENAKAN TAGIHAN SUSULAN TERKAIT KOMPENSASI UJL DENGAN NO REG 5471070006230. TGL 06/03/2023 TELAH MELAKUKAN PELUNASAN TERHADAP TAGIHAN SUSULANNYA NAMUN TETAP MENGINGINKAN PENJELASAN TERKAIT PENGENAAN TAGIHAN SUSULAN TERSEBUT DIKARENAKAN MIGRASI LAYANAN YANG DILAKUKAN SUDAH LAMA, YAITU PADA 26/11/2014.;4
MOHON UNTUK DITINDAKLANJUTI PROSES PB DAYA BERSUBSIDI NIK TERDAFTAR PADA ID PELANGGAN LAIN. SESUAI INFORMASI PELANGGAN XXXXX. NIK DALAM 1 KK 3517184308760002 A/N MAHSUNAH 3517181206730003 A/N ANANG MA'RUF 3517181306080001 A/N M. MAFTUCH AL KHOLILY BELUM ADA YANG MENGAJUKAN PERMOHONAN BERSUBSIDI;1
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI SUNARDI EKO SAPUTRO MENJADI STEVANUS GUNAWAN SETYADI. DENGAN NO. KTP PEMILIK 3275120309710004 AN. STEVANUS GUNAWAN SETYADI DAN NPWP PEMILIK 49.802.109.6-432.000 PEMOHON MENGAKU SEBAGAI (PEMILIK BANGUNAN).;1
MOHON UNTUK DITINDAKLANJUTI. SEKITAR 2BULAN YANG LALU DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN GANGGUAN PADA KWH METER. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 67.5 YANG MASIH DI KWH SEBELUMNYA. MOHON DAPAT DIKONVERSI KE APP BARU (ID METER BARU). PELANGGAN PERNAH LAPOR DENGAN NO: K5423020803890, STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM. PELANGGAN PERNAH LAPOR DENGAN NO: K5423030504707, STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.;3
MUTASI_K (G9923030732302:app) - MOHON UNTUK DITINDAKLANJUTI PROSES MIGRASI (R1/2.200 VA) -(R1T/2.200 VA). BERDASARKAN DATA PADA AP2T (KELURAHAN DAN KECAMATAN TIDAK SESUAI). DENGAN NO. KTP PEMILIK 3275041810830010 AN. GOTTY SIMBOLON. NO NPWP= 81.902.203.9.432.000 DENGAN STROOM AWAL Rp. 100.000,-. PEMOHON MENGAKU SEBAGAI ANAK PEMILIK PERSIL. TERKAIT K5423030405360;1
TGL13/02/2023 PROSES PB R3T/16500 MELALUI 123 DENGAN KODE REGISTRASI 2315612043447/. TGL15/02/2023 BP DAN STROOM AWALTELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN. TERKAIT NO LAPOR K5223030201347, K5223030500101 DAN K5423030608430.;1
LAPOR ULANG TERKAIT NO LAPOR K5223022702260. TGL 09/01/2023 PROSES PB (B1T/900 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 1290212008724. TGL 13/01/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEREMAJAAN PDL DAN SESUAI INFORMASI PELANGGAN BELUM ADA REALISASI PASANG BARU DAN DIMARKING S/D TGL 5 NAMUN HINGGA SAAT INI BLM ADA PENANGANAN. TERKAIT NO LAPOR K5423022604334, K5423022706348 DAN K5223022800314.;1
UNTUK PB DENGAN NO REG 1726012064127 PELANGGAN MENGHENDAKI UNTUK MENGHUBUNGI ATAU BERGANTI KE NOMOR TELEPON 082181473538.;1
TDK DAPAT INPUT TOKEN KET P2APST SILAHKAN KIRIM DIL PREPAID KE P2APST !!! SISA KWH=42.84;4
TERKAIT NO LAPOR K5423030502036 DAN K5223030600860 BELUM ADA PENANGANAN. MOHON UNTUK DITINDAKLANJUTI. TGL 05/03/2023 DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN GANGGUAN KEYPAD TIDAK BERDUNGSI. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 2,57 DAN PEMBELIAN TGL.28/02/2023 SEBESAR RP. 20.000,- DENGAN NO TOKEN 6930-8537-5604-1782-6522 YANG BELUM DIINPUT PADA APP LAMA (45028159932). MOHON DAPAT DIKONVERSI KE APP BARU (14460328926).;4
TGL 05-01-2023 PROSES PB (R1T/1300 VA) MELALUI PLN MOBILE DENGAN NOMER REGISTER 5383112168696. TGL 05-01-2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEMBAYARAN DAN SESUAI INFORMASI PELANGGAN BELUM ADA PEMASANGAN;1
LAPORAN INI MENGACU PADA LAPORAN SEBELUMNYA NO: K5423021803327 DAN K5423021805629. PERIHAL : TGL 27/01/23 PROSES PB (R1T/1.300 VA) DENGAN NO AGENDA 522589912301276575 DAN NO REG 5225812149806. TGL 10/02/23. BP DAN STROOM AWAL TELAH DILUNASI. HINGGA SAAT INI BELUM ADA REALISASI PENYAMBUNGAN. SESUAI INFORMASI PELANGGAN BELUM DITINDAKLANJUTI.;1
MUTASI_K (G9923030731567:Ganti Meter) - MOHON BANTUAN DAN PENYELESAIAN. PELANGGAN TIDAK DAPAT MELAKUKAN INPUT TOKEN DISPLAY TERTERA (USANG) PTL TIDAK PADAM. PEMBELIAN TOKEN PADA TGL. 23/02/2023 SEBESAR RP. 200.000,- DENGAN NOMOR TOKEN 5124 9910 5830 4701 8616 DAN SISA KWH 50.04.;4
MUTASI_K (G9923030731573:SERING PADAM) - MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SEJAK 1 MINGGU INI.DAN PTL SERING PADAM SETIAP MALAM 5-8 KALI;3
TGL 15/12/2022 PROSES PB (R1T/1300 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 1710012069248. TGL 16/12/2022 BP DAN STROOM UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN.;1
MOHON UNTUK DITINDAKLANJUTI. TGL 15/02/2023 DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN PEREMAJAAN KWH METER SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 38 DAN PEMBELIAN TGL 08/02/2023 SEBESAR RP. 100.000,- DENGAN NO TOKEN 1168-1704-8142-5986-9092 YANG BELUM DIINPUT PADA APP LAMA (14004409422). MOHON DAPAT DIKONVERSI KE APP BARU (86233798593).;4
TERKAIT LAPORAN K5223011301667 INFO PELANGGAN BELUM ADA KONFIRMASI. MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI (RIVO YUDHISTIRA) MENJADI (AMANAH RAMADIAH). DENGAN NO. KTP PEMILIK 1771044404910003 AN. AMANAH RAMADIAH DAN NPWP PEMILIK 66.213.450.1-311.000, PEMOHON MENGAKU SEBAGAI PEMILIK BANGUNAN.;1
TGL 27/01/2023 PROSES PB (R1MT / 900 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 5383112169325. TGL 27/01/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEBAYARAN. TERKAIT K5223022701464 DAN K5423030403681, HINGGA SAAT INI BELUM ADA TINDAKLANJUT.;1
MUTASI_K (G9923030731120:segera di tl) - MOHON UNTUK DITINDAKLANJUTI. PENGAJUAN PROSES GESER SR DIKARENAKAN INGIN MELAKUKAN PEMBANGUNAN DENGAN NO. KTP PEMILIK 1207080501870001 AN. AHMAD SWAIBA SEMBIRING. TERKAIT PENGAJUAN TERSEBUT MOHON PELANGGAN DAPAT DIHUBUNGI.;3
LEBIH TAGIH. ST AK REK MARET 2023 = 12345, ST APP (saat ini) TGL 07/03/2023 = 11046. REK (BELUM DILUNASI). DIHUNI. PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI DAN SESUAI INFO PELANGGAN SUDAH MELAPOR KE ULP TERKAIT PADA TANGGAL 21/02/2023 DIBERIKAN BERITA ACARA PERIHAL TSB.;5
TGL 31/01/2023 TUNGGAKAN REK (JANUARI 2023) BERIKUT BK DAN REK BERJALAN (MARET 2023) TELAH DILUNASI MELALUI BANK SYARIAH BUKOPIN. PTL MINTA SEGERA DISAMBUNG.;6
MOHON INFORMASI DAN PENJELASANNYA SESUAI INFORMASI PELANGGAN ADA PETUGAS YANG MENGAKU DARI PLN TERKAIT VERIFIKASI KTP UNTUK APLIKASI PLN. PELANGGAN INGIN KEJELASAN PERIHAL TSB.;1
PELANGGAN MENGAJUKAN PROSES TURUN DAYA (R2T/4400 - R1T/1300) MELALUI APLIKASI PLN MOBILE DENGAN STATUS PERMOHONAN MENUNGGU VERIFIKASI PLN UNIT DAN STATUS PADA AP2T PERMOHONAN BELUM DISAHKAN MANAGER. YBS INGIN SEGERA DAPAT DITINDAKLANJUTI. MOHON PELANGGAN DIKONFIRMASI PERIHAL TSB;1
TGL13/02/2023 PROSES PB R3T/16500 MELALUI 123 DENGAN KODE REGISTRASI 2315612043447/. TGL15/02/2023 BP DAN STROOM AWALTELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN. TERKAIT NO LAPOR K5223030201347 DAN K5223030500101;1
MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SEJAK 3 BULAN TERAKHIR. SESUAI INFORMASI PELANGGAN TIDAK PENAMBAHAN BARANG ELEKTRONIK SISA KWH 12,56.;3
MOHON PERIKSA JARINGAN DI ALAMAT TERSEBUT. SESUAI INFO PELANGGAN TERDAPAT KAWAT SELING PUTUS DAN DISAMBUNG TIDAK SESUAI KETENTUAN SEHINGGA MENGAIBATKAN RUMAH PELANGGAN MENGALAMI VOLTAGE DROP;0
LEBIH TAGIH. ST AK REK MARET 2023 = 21838 , PROSES BACA METER = 21727. REK BELUM DILUNASI. RUMAH DIHUNI. TIDAK BERPAGAR. APP MUDAH DIJANGKAU. PETUGAS RUTIN DATANG. PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;5
MUTASI_K (G9923030630722:g) - PELANGGAN TIDAK DAPAT MELAKUKAN PENGINPUTAN TOKEN SETELAH UPDATE VKRN 43 (PTL TIDAK PADAM) SISA 47.8 KWH;4
LEBIH TAGIH. ST AK REK MARET 2023 = 1530, ST APP TGL 02/03/2023 = 1198. REK (BELUM DILUNASI). RUMAH DIHUNI BERPAGAR DAN TERKUNCI, KWH METER SULIT DIJANGKAU. PELANGGAN PERNAH LAPOR DENGAN NO: K5223030200432, STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.;5
MOHON TINDAK LANJUT DAN PENYELESAIAN TERKAIT LONJAKAN REK FEBRUARI 23. ST APP REK MARET 23: 79.146, ST AK: 79.250. T APP TGL 25/02/23: 79.433. SETMPAT KOSONG BERPAGAR DAN TERKUNCI. PELANGGAN TIDAK MENGETAHUI KEDATANGAN PETUGAS CATER.;4
MOHON TINDAK LANJUT DAN PENYELESAIAN. PELANGGAN SEBELUMNYA MELAKUKAN PROSES MIGRASI, SAAT TERPASANG KWH PASKABAYAR DENGAN KONDISI BANGUNAN TIDAK DIHUNI (TIDAK ADA PEMAKAIAN), NAMUN PELANGGAN DIKENAKAN TAGLIS SEBESAR RP 200.000. PELANGGAN DATANG KE KANTOR PLN MENGAJUKAN PROSES MIGRASI DIKENAKAN SEBESAR RP 500.000. MOHON DAPAT DILAKUKAN KONVERSI KELEBIHAN PEMBAYARAN MENJADI TOKEN. PELANGGAN PERNAH LAPOR DENGAN NO: K1423030200652, STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. TIDAK MENGETAHUI PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 30,9. NO TOKEN 5024 7724 .4883 .3768. 9460 DAN 1507 .3168 .7653 .0220 .0863 .;4
DI (WILAYAH) TSB PTL SERING PADAM (BANYAK RUMAH) DALAM (1 HARI) TERAKHIR HAMPIR (2 KALI) PADAM. PTL TIDAK PADAM.;0
TERKAIT NO LAPOR K5423030502036 BELUM ADA PENANGANAN. MOHON UNTUK DITINDAKLANJUTI. TGL 05/03/2023 DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN GANGGUAN KEYPAD TIDAK BERDUNGSI. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 2,57 DAN PEMBELIAN TGL.28/02/2023 SEBESAR RP. 20.000,- DENGAN NO TOKEN 6930-8537-5604-1782-6522 YANG BELUM DIINPUT PADA APP LAMA (45028159932). MOHON DAPAT DIKONVERSI KE APP BARU (14460328926).;4
DIWILAYAH TERSEBUT PTL SERING PADAM;0
KURANG TAGIH. ST AW 7305, ST AK 7605 REK MARET/2023, ST BERDASARKAN ANGKA ACMT MARET/2023 = 7735. REK (BELUM DILUNASI). (PERSIL DIHUNI, TIDAK BERPAGAR DAN TIDAK TERKUNCI, KWH METER MUDAH DIJANGKAU DAN PETUGAS RUTIN DATANG). TERKAIT LAPORAN K5423030503552 BELUM ADA TINDAK LANJUT;5
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN SISA 65.65 KWH;4
MUTASI_K (G9923030325963:survey PB) - TERKAIT K5223022802277, K5223030100908 DAN K5423030302476 , TGL 23/02/2023 PELANGGAN DATANG KE ULP TEGAL KOTA UNTUK MENGAJUKAN PASANG BARU TARIF BISNIS DENGAN DAYA 33000 VA ATAS NAMA ARI MULYONO DENGAN NIK : 3376022605800004. INFO DARI PELANGGAN SUDAH DILAKUKAN SURVEY NAMUN BELUM ADA TINDAKLANJUT KEMBALI. SESUAI INFO PELNAGGAN HINGGA SAAT INI BELUM ADA KONFIRMASI DAN TINDAK LANJUT. PADA STATUS LAPORAN BATAL.;1
TGL 13/02/2023 PROSES PB (R1T/1300 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 5384112141675. TGL 13/02/2023 BP DAN STROOM AWAL/UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEMBAYARAN DAN SESUAI INFORMASI PELANGGAN HINGGA SAAT INI BELUM ADA KONFIRMASI DAN TINDAK LANJUT.;1
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI PT DUTA PUTRAMAHKOTA MENJADI RUSLI TAMBUNAN. DENGAN NO. KTP PEMILIK 3275032712690009 AN. RUSLI TAMBUNAN. SERTA NO. KTP DIBERI KUASA 3275032308070014 AN. MICKHELL AGUSTINUS TAMBUNAN. PEMOHON MENGAKU SEBAGAI YANG DIBERI KUASA.;1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 22.21.;4
MUTASI_K (G9923030629817:vkrn) - MOHON BANTUAN DAN PENYELESAIAN. PELANGGAN KESULITAN MELAKUKAN PENGATURAN TOKEN SISA KWH DAN SELALU TERTERA REJECT.;4
LEBIH TAGIH. ST AK REK (MARET 2023) = 31917, ST APP (saat ini) TGL 06/03/23 = 31779. REK (BELUM DILUNASI). (DIHUN, TERKUNCI , TERJANGKAU, KURANG TAU). PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;5
TERKAIT NO LAPOR K5423030503611 PERIHAL LEBIH TAGIH. ST AK REK MARET 2023 = 31489, ST APP TGL 04/03/2023= 30916. REK BELUM DILUNASI.RUMAH TDK DIHUNI, BERPAGAR, TIDAK DIKUNCI . PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI. PELANGGAN PERNAH LAPOR DENGAN NO: K5223030401773, STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.NAMUN STATUS SELESAI. PELANGGAN MENGHUBUNGI KEMBALI DAN BELUM ADA TINDAK LANJUT DARI PETUGAS;5
MOHON INFORMASI DAN PENJELASAN. PADA INVOICE REKENING BULAN MARET 2023 TERDAPAT INFORMASI SUBSIDI SEBESAR RP. 100.000,-. NAMUN TAGIHAN TIDAK TERPOTONG. MOHON PELANGGAN DIHUBUNGI PERIHAL TSB.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SISA KWH 89.6;4
MUTASI_K (G9923030529478:ptl) - DI WILAYAH TSB PTL SERING PADAM. SESUAI INFORMASI PELANGGAN DALAM 1 MINGGU TERAKHIR HAMPIR SETIAP HARI PADAM.;0
